passengers,freight,mail,passenger_miles,origin_city_name_dest_city_name
4,50,0,0,"Manley Hot Springs, AK - Manley Hot Springs, AK Total"
4,0,0,960,"Manley Hot Springs, AK - Palmer, AK Total"
5,0,0,715,"Manley Hot Springs, AK - Ruby, AK Total"
3,0,0,135,"Manley Hot Springs, AK - Tanana, AK Total"
18,0,0,468,"Manokotak, AK - Aleknagik, AK Total"
5,0,0,790,"Manokotak, AK - Bethel, AK Total"
341,790,7846,6820,"Manokotak, AK - Dillingham, AK Total"
35,0,0,5460,"Manokotak, AK - Iliamna, AK Total"
9,0,0,2637,"Manokotak, AK - King Cove, AK Total"
5,0,0,935,"Manokotak, AK - Kipnuk, AK Total"
8,0,0,656,"Manokotak, AK - Koliganek, AK Total"
1,0,0,150,"Manokotak, AK - Kwethluk, AK Total"
5,0,0,375,"Manokotak, AK - Naknek, AK Total"
8,0,0,1496,"Manokotak, AK - Port Alsworth, AK Total"
3,0,0,336,"Manokotak, AK - Quinhagak, AK Total"
49,215,424,2352,"Manokotak, AK - Togiak, AK Total"
4,30,354,176,"Manokotak, AK - Twin Hills, AK Total"
1,0,0,197,"Mansfield, MA - Belmar/Farmingdale, NJ Total"
1,0,0,163,"Mansfield, MA - New York, NY Total"
108,0,0,48924,"Mansfield, OH - Marquette, MI Total"
4989,0,0,4709616,"Manzanillo, Mexico - Houston, TX Total"
17039,15,0,22644831,"Manzanillo, Mexico - Los Angeles, CA Total"
1809,0,0,3419010,"Manzanillo, Mexico - Minneapolis, MN Total"
1139,250,0,1236954,"Manzanillo, Mexico - Phoenix, AZ Total"
25144,0,0,29871072,"Maracaibo, Venezuela - Miami, FL Total"
2,0,0,4160,"Maracaibo, Venezuela - Newark, NJ Total"
4,0,0,5236,"Marathon, FL - Toronto, Canada Total"
15,0,0,2835,"Marble Canyon, AZ - Boulder City, NV Total"
24,0,0,1600,"Marble Canyon, AZ - Grand Canyon, AZ Total"
57,0,0,741,"Marble Canyon, AZ - Page, AZ Total"
1,0,0,134,"Marble Canyon, AZ - Peach Springs, AZ Total"
4,0,0,384,"Marble Canyon, AZ - Whitmore, AZ Total"
7433,209978,0,2742777,"Marigot, Dominica - San Juan, PR Total"
8,0,0,4176,"Marion, OH - Waterbury, CT Total"
124,0,0,92628,"Marion/Herrin, IL - Fargo, ND Total"
113,0,0,57065,"Marion/Herrin, IL - Sioux City, IA Total"
9829,0,0,992729,"Marion/Herrin, IL - St. Louis, MO Total"
111,0,0,41847,"Marion/Herrin, IL - Waterloo, IA Total"
109,0,0,50249,"Marion/Herrin, IL - Wichita, KS Total"
130,0,0,65780,"Marion/Herrin, IL - Youngstown/Warren, OH Total"
13315,962,0,4034445,"Marquette, MI - Chicago, IL Total"
29107,879,0,10158343,"Marquette, MI - Detroit, MI Total"
111,0,0,50283,"Marquette, MI - Mansfield, OH Total"
15,0,0,6345,"Marquette, MI - Toronto, Canada Total"
56,0,0,187600,"Marrakech, Morocco - Bangor, ME Total"
8,0,0,29248,"Marrakech, Morocco - Teterboro, NJ Total"
1,0,0,3725,"Marseille, France - Boston, MA Total"
115,0,0,75785,"Marsh Harbour, The Bahamas - Atlanta, GA Total"
13330,0,0,2572690,"Marsh Harbour, The Bahamas - Fort Lauderdale, FL Total"
952,0,0,373184,"Marsh Harbour, The Bahamas - Jacksonville, FL Total"
12870,55,365,2638350,"Marsh Harbour, The Bahamas - Miami, FL Total"
4298,0,0,1250718,"Marsh Harbour, The Bahamas - Orlando, FL Total"
2,0,0,1034,"Marsh Harbour, The Bahamas - Tallahassee, FL Total"
1157,0,0,404950,"Marsh Harbour, The Bahamas - Tampa, FL Total"
17777,0,0,3324299,"Marsh Harbour, The Bahamas - West Palm Beach/Palm Beach, FL Total"
6,0,0,408,"Marshall, AK - Akiachak, AK Total"
2,0,0,144,"Marshall, AK - Akiak, AK Total"
36,0,0,3744,"Marshall, AK - Alakanuk, AK Total"
18,0,0,1512,"Marshall, AK - Aniak, AK Total"
2071,2823,9853,155325,"Marshall, AK - Bethel, AK Total"
77,0,0,7854,"Marshall, AK - Emmonak, AK Total"
3,0,0,762,"Marshall, AK - Galena, AK Total"
5,0,0,690,"Marshall, AK - Hooper Bay, AK Total"
36,0,0,2160,"Marshall, AK - Kalskag, AK Total"
2,0,0,142,"Marshall, AK - Kasigluk, AK Total"
53,0,0,4982,"Marshall, AK - Kotlik, AK Total"
89,0,0,4984,"Marshall, AK - Mountain Village, AK Total"
280,329,0,8120,"Marshall, AK - Pilot Station, AK Total"
318,60,11,7632,"Marshall, AK - Russian Mission, AK Total"
29,0,0,3364,"Marshall, AK - Scammon Bay, AK Total"
45,0,0,4590,"Marshall, AK - Sheldon Point, AK Total"
107,400,0,4708,"Marshall, AK - St. Mary's, AK Total"
1,0,0,115,"Marshall, AK - Stebbins, AK Total"
1,0,0,382,"Marshall, AK - Tanana, AK Total"
10,0,0,820,"Martha's Vineyard, MA - Bedford, MA Total"
2,0,0,168,"Martha's Vineyard, MA - Beverly, MA Total"
20846,0,0,1459220,"Martha's Vineyard, MA - Boston, MA Total"
7,0,0,924,"Martha's Vineyard, MA - Bridgeport, CT Total"
8,0,0,21008,"Martha's Vineyard, MA - Burbank, CA Total"
3,0,0,114,"Martha's Vineyard, MA - Chatham, MA Total"
13,0,0,1937,"Martha's Vineyard, MA - Danbury, CT Total"
14,0,0,1260,"Martha's Vineyard, MA - East Hampton, NY Total"
390,0,0,10140,"Martha's Vineyard, MA - Hyannis, MA Total"
2,0,0,312,"Martha's Vineyard, MA - Laconia, NH Total"
100,0,0,20300,"Martha's Vineyard, MA - Morristown, NJ Total"
3306,0,0,99180,"Martha's Vineyard, MA - Nantucket, MA Total"
1737,0,0,45162,"Martha's Vineyard, MA - New Bedford/Fall River, MA Total"
15228,0,0,2635434,"Martha's Vineyard, MA - New York, NY Total"
3,0,0,576,"Martha's Vineyard, MA - Newark, NJ Total"
5,0,0,310,"Martha's Vineyard, MA - Norwood, MA Total"
2,0,0,542,"Martha's Vineyard, MA - Pottstown, PA Total"
899,0,0,43152,"Martha's Vineyard, MA - Providence, RI Total"
554,0,0,101936,"Martha's Vineyard, MA - Teterboro, NJ Total"
3,0,0,699,"Martha's Vineyard, MA - Trenton, NJ Total"
4463,0,0,1709363,"Martha's Vineyard, MA - Washington, DC Total"
5,0,0,560,"Martha's Vineyard, MA - Westhampton, NY Total"
1888,0,0,307744,"Martha's Vineyard, MA - White Plains, NY Total"
153,0,0,625923,"Mary Esther, FL - Shannon, Ireland Total"
5,0,0,605,"Mason City, IA - Cedar Rapids/Iowa City, IA Total"
6234,0,0,1795392,"Mason City, IA - Chicago, IL Total"
2,0,0,1490,"Mason City, IA - Eagle, CO Total"
511,0,0,31171,"Mason City, IA - Fort Dodge, IA Total"
4462,0,0,713920,"Massena, NY - Albany, NY Total"
74,0,0,117882,"Matsuyama, Japan - Guam, TT Total"
148,0,0,63344,"Mattoon/Charleston, IL - Anniston, AL Total"
2,0,0,1284,"May Creek, AK - Bethel, AK Total"
3,0,25,321,"May Creek, AK - Gulkana, AK Total"
5892,0,0,447792,"Mayaguez, PR - San Juan, PR Total"
8,0,0,872,"Mayaguez, PR - Vieques, PR Total"
14268,418,2,12484500,"Mazatlan, Mexico - Dallas/Fort Worth, TX Total"
35,0,0,28805,"Mazatlan, Mexico - Houston, TX Total"
39065,261,0,40822925,"Mazatlan, Mexico - Los Angeles, CA Total"
11665,0,0,19468885,"Mazatlan, Mexico - Minneapolis, MN Total"
37430,493,0,29532270,"Mazatlan, Mexico - Phoenix, AZ Total"
58,0,0,81258,"Mazatlan, Mexico - Sacramento, CA Total"
27,0,0,17604,"Mazatlan, Mexico - San Antonio, TX Total"
14,0,0,18900,"Mazatlan, Mexico - San Jose, CA Total"
39,320,9043,3783,"McCarthy, AK - Gulkana, AK Total"
330,0,0,71940,"McCook, NE - Denver, CO Total"
2,0,0,128,"McCook, NE - North Platte, NE Total"
7,0,0,1666,"McGrath, AK - Akiachak, AK Total"
2242,2407,23682,493240,"McGrath, AK - Anchorage, AK Total"
50,0,0,7950,"McGrath, AK - Aniak, AK Total"
13,0,0,1911,"McGrath, AK - Anvik, AK Total"
1,0,0,45,"McGrath, AK - Colorado Creek, AK Total"
2,0,0,222,"McGrath, AK - Crooked Creek, AK Total"
24,95,0,6463,"McGrath, AK - Fairbanks, AK Total"
3,0,0,189,"McGrath, AK - Farewell, AK Total"
15,0,0,1950,"McGrath, AK - Galena, AK Total"
7,0,0,203,"McGrath, AK - Ganes Creek, AK Total"
6,0,0,846,"McGrath, AK - Grayling, AK Total"
15,0,0,2145,"McGrath, AK - Holy Cross, AK Total"
7,0,0,1561,"McGrath, AK - Iliamna, AK Total"
24,0,0,4368,"McGrath, AK - Kalskag, AK Total"
3,0,0,363,"McGrath, AK - Lake Minchumina, AK Total"
2,0,0,220,"McGrath, AK - Lime Village, AK Total"
41,0,0,0,"McGrath, AK - McGrath, AK Total"
184,3016,82315,7360,"McGrath, AK - Nikolai, AK Total"
3,0,0,171,"McGrath, AK - Nixon Fork Mine, AK Total"
7,920,0,224,"McGrath, AK - Ophir, AK Total"
1,0,0,123,"McGrath, AK - Ruby, AK Total"
11,0,0,1397,"McGrath, AK - Shageluk, AK Total"
2,0,0,174,"McGrath, AK - Stony River, AK Total"
172,6215,54092,2408,"McGrath, AK - Takotna, AK Total"
2,0,0,374,"McGrath, AK - Tanana, AK Total"
14,239,109,168,"McGrath, AK - Tatalina, AK Total"
14,0,0,1092,"McGrath, AK - Telida, AK Total"
5,0,0,1090,"McGrath, AK - Wasilla, AK Total"
963,11248,0,1902888,"Medellin, Colombia - Atlanta, GA Total"
87785,993,0,123250140,"Medellin, Colombia - Fort Lauderdale, FL Total"
107155,1059389,0,148731140,"Medellin, Colombia - Miami, FL Total"
19779,266082,0,46975476,"Medellin, Colombia - New York, NY Total"
6,0,0,9426,"Medellin, Colombia - Tampa, FL Total"
230,0,0,154100,"Medford, OR - Bullhead City, AZ Total"
159,0,0,395910,"Medford, OR - Daytona Beach, FL Total"
28332,0,0,27312048,"Medford, OR - Denver, CO Total"
130,0,0,192920,"Medford, OR - Kansas City, MO Total"
16383,0,0,9829800,"Medford, OR - Las Vegas, NV Total"
44384,3231,0,27961920,"Medford, OR - Los Angeles, CA Total"
3506,0,0,3067750,"Medford, OR - Phoenix, AZ Total"
109338,86628,0,24273036,"Medford, OR - Portland, OR Total"
72,0,0,9504,"Medford, OR - Redding, CA Total"
109,0,0,146605,"Medford, OR - Salina, KS Total"
35543,0,0,20437225,"Medford, OR - Salt Lake City, UT Total"
69664,0,0,22919456,"Medford, OR - San Francisco, CA Total"
63,0,0,36036,"Medford, OR - Santa Barbara, CA Total"
61459,49460,0,21633568,"Medford, OR - Seattle, WA Total"
108,0,0,145800,"Medford, OR - Sioux City, IA Total"
91,0,0,120302,"Medford, OR - Sioux Falls, SD Total"
45,0,0,14445,"Medford, OR - Stockton, CA Total"
428,0,0,202016,"Medford, OR - Wendover, UT Total"
1327,2987,9657,204358,"Mekoryuk, AK - Bethel, AK Total"
1,0,0,113,"Mekoryuk, AK - Kwigillingok, AK Total"
1,0,0,54,"Mekoryuk, AK - Nightmute, AK Total"
28,0,0,1176,"Mekoryuk, AK - Toksook, AK Total"
38242,1480311,0,210483968,"Melbourne, Australia - Honolulu, HI Total"
224340,10847093,0,1776548460,"Melbourne, Australia - Los Angeles, CA Total"
20299,640033,0,207058724,"Melbourne, Australia - New York, NY Total"
2,0,0,2160,"Melbourne, FL - Albany, NY Total"
173760,194545,0,76801920,"Melbourne, FL - Atlanta, GA Total"
27,0,0,23112,"Melbourne, FL - Atlantic City, NJ Total"
3,0,0,1113,"Melbourne, FL - Augusta, GA Total"
46030,275,0,22554700,"Melbourne, FL - Charlotte, NC Total"
7,0,0,3836,"Melbourne, FL - Chattanooga, TN Total"
1,0,0,553,"Melbourne, FL - Greensboro/High Point, NC Total"
1,0,0,477,"Melbourne, FL - Greer, SC Total"
449,0,0,239317,"Melbourne, FL - Gulfport/Biloxi, MS Total"
1,0,0,578,"Melbourne, FL - Huntsville, AL Total"
8,0,0,1408,"Melbourne, FL - Jacksonville, FL Total"
27,0,0,29727,"Melbourne, FL - Milwaukee, WI Total"
30,0,0,27690,"Melbourne, FL - St. Louis, MO Total"
41,0,0,43993,"Melbourne, FL - Toronto, Canada Total"
35,0,0,35665,"Memphis, TN - Albany, NY Total"
172,4087,0,162024,"Memphis, TN - Albuquerque, NM Total"
416595,781501,421569,138309540,"Memphis, TN - Atlanta, GA Total"
178,0,0,160200,"Memphis, TN - Atlantic City, NJ Total"
5677,9765,0,3173443,"Memphis, TN - Austin, TX Total"
43918,58402,0,34563466,"Memphis, TN - Baltimore, MD Total"
1,0,0,211,"Memphis, TN - Birmingham, AL Total"
926,1354,0,1054714,"Memphis, TN - Boston, MA Total"
127,0,0,97790,"Memphis, TN - Brownsville, TX Total"
13,0,0,10569,"Memphis, TN - Buffalo, NY Total"
344,0,0,477816,"Memphis, TN - Bullhead City, AZ Total"
16,0,0,25808,"Memphis, TN - Burbank, CA Total"
3087,0,0,3031434,"Memphis, TN - Cancun, Mexico Total"
28,0,0,9996,"Memphis, TN - Champaign/Urbana, IL Total"
11,0,0,6479,"Memphis, TN - Charleston, SC Total"
177325,33009,2,90613075,"Memphis, TN - Charlotte, NC Total"
207863,258463,0,101328650,"Memphis, TN - Chicago, IL Total"
18039,0,0,7269981,"Memphis, TN - Cincinnati, OH Total"
432,218,0,268704,"Memphis, TN - Cleveland, OH Total"
62,0,0,52948,"Memphis, TN - Colorado Springs, CO Total"
143,0,0,41184,"Memphis, TN - Columbia, MO Total"
78,1,0,40404,"Memphis, TN - Columbus, OH Total"
106,198,0,70914,"Memphis, TN - Corpus Christi, TX Total"
57833,143485,0,24463359,"Memphis, TN - Dallas, TX Total"
175696,80114,0,75765173,"Memphis, TN - Dallas/Fort Worth, TX Total"
3,10,0,1383,"Memphis, TN - Dayton, OH Total"
4,0,0,2640,"Memphis, TN - Daytona Beach, FL Total"
82840,12552,0,72236480,"Memphis, TN - Denver, CO Total"
68166,20737,0,41581260,"Memphis, TN - Detroit, MI Total"
216,0,0,44280,"Memphis, TN - El Dorado, AR Total"
171,8,0,166212,"Memphis, TN - El Paso, TX Total"
50,0,0,12900,"Memphis, TN - Fayetteville, AR Total"
5,0,0,3145,"Memphis, TN - Fayetteville, NC Total"
9191,47,0,7821541,"Memphis, TN - Fort Lauderdale, FL Total"
52,0,0,39676,"Memphis, TN - Fort Myers, FL Total"
134,0,0,223244,"Memphis, TN - Fresno, CA Total"
76,0,0,43320,"Memphis, TN - Greensboro/High Point, NC Total"
210,0,0,25620,"Memphis, TN - Greenville, MS Total"
1,0,0,712,"Memphis, TN - Greenville, NC Total"
305,0,0,98820,"Memphis, TN - Gulfport/Biloxi, MS Total"
9,0,0,6840,"Memphis, TN - Harlingen/San Benito, TX Total"
185,0,0,149110,"Memphis, TN - Harrisburg, PA Total"
2818,0,0,557964,"Memphis, TN - Harrison, AR Total"
647,724,0,678703,"Memphis, TN - Hartford, CT Total"
130,0,0,63310,"Memphis, TN - Hickory, NC Total"
1155,0,0,210210,"Memphis, TN - Hot Springs, AR Total"
159198,208415,0,75477384,"Memphis, TN - Houston, TX Total"
23,0,0,4232,"Memphis, TN - Huntsville, AL Total"
782,1511,0,297942,"Memphis, TN - Indianapolis, IN Total"
69,0,0,69138,"Memphis, TN - Islip, NY Total"
146,0,0,10366,"Memphis, TN - Jackson, TN Total"
90,0,0,51750,"Memphis, TN - Jacksonville, FL Total"
592,534,0,232656,"Memphis, TN - Kansas City, MO Total"
28,0,0,19600,"Memphis, TN - Kinston, NC Total"
7,0,0,2394,"Memphis, TN - Knoxville, TN Total"
147,0,0,51891,"Memphis, TN - Lafayette, LA Total"
125,0,0,124250,"Memphis, TN - Las Cruces, NM Total"
14764,11198,0,20905824,"Memphis, TN - Las Vegas, NV Total"
42,0,0,15246,"Memphis, TN - Lexington, KY Total"
2,0,0,3412,"Memphis, TN - Liberia, Costa Rica Total"
758,0,0,3309380,"Memphis, TN - London, United Kingdom Total"
38250,41016,0,61926750,"Memphis, TN - Los Angeles, CA Total"
27,0,0,8640,"Memphis, TN - Louisville, KY Total"
35,0,0,19600,"Memphis, TN - Madison, WI Total"
14,0,0,15862,"Memphis, TN - Manchester, NH Total"
19,0,0,0,"Memphis, TN - Memphis, TN Total"
16728,0,0,14369352,"Memphis, TN - Miami, FL Total"
2,47,0,1474,"Memphis, TN - Midland/Odessa, TX Total"
44,0,0,24508,"Memphis, TN - Milwaukee, WI Total"
79987,36030,20779,55990900,"Memphis, TN - Minneapolis, MN Total"
200,0,0,64384,"Memphis, TN - Mobile, AL Total"
92,0,0,18400,"Memphis, TN - Nashville, TN Total"
960,10460,0,334080,"Memphis, TN - New Orleans, LA Total"
29104,430,0,28027246,"Memphis, TN - New York, NY Total"
38443,1138,0,36367078,"Memphis, TN - Newark, NJ Total"
19,0,0,14858,"Memphis, TN - Norfolk, VA Total"
189,0,0,339822,"Memphis, TN - Oakland, CA Total"
270,0,0,116640,"Memphis, TN - Oklahoma City, OK Total"
4,0,0,2152,"Memphis, TN - Omaha, NE Total"
52305,64076,0,35776620,"Memphis, TN - Orlando, FL Total"
2,0,0,808,"Memphis, TN - Panama City, FL Total"
783,0,0,3568914,"Memphis, TN - Paris, France Total"
24,0,0,8496,"Memphis, TN - Pensacola, FL Total"
47881,11056,0,41895875,"Memphis, TN - Philadelphia, PA Total"
1146,2820,0,1434541,"Memphis, TN - Phoenix, AZ Total"
322,626,0,209944,"Memphis, TN - Pittsburgh, PA Total"
83,0,0,52539,"Memphis, TN - Pontiac, MI Total"
6,0,0,7230,"Memphis, TN - Portland, ME Total"
321,0,0,595134,"Memphis, TN - Portland, OR Total"
212,131,0,234048,"Memphis, TN - Providence, RI Total"
155,0,0,113615,"Memphis, TN - Punta Gorda, FL Total"
921,97,0,582993,"Memphis, TN - Raleigh/Durham, NC Total"
91,986,0,151333,"Memphis, TN - Reno, NV Total"
39,0,0,33657,"Memphis, TN - Rochester, NY Total"
6,0,0,1500,"Memphis, TN - Rogers, AR Total"
5695,1695,0,7187090,"Memphis, TN - Salt Lake City, UT Total"
302,0,0,188750,"Memphis, TN - San Antonio, TX Total"
25,0,0,39175,"Memphis, TN - San Diego, CA Total"
75,0,0,135525,"Memphis, TN - San Francisco, CA Total"
64,179,0,114176,"Memphis, TN - San Jose, CA Total"
9151,0,0,6140321,"Memphis, TN - Sanford, FL Total"
3,0,0,4776,"Memphis, TN - Santa Ana, CA Total"
52,0,0,88088,"Memphis, TN - Santa Barbara, CA Total"
2,0,0,1372,"Memphis, TN - Sarasota/Bradenton, FL Total"
6,0,0,3264,"Memphis, TN - Savannah, GA Total"
97,0,0,86039,"Memphis, TN - Scranton/Wilkes-Barre, PA Total"
140,460,0,261940,"Memphis, TN - Seattle, WA Total"
43,0,0,71466,"Memphis, TN - Spokane, WA Total"
107,0,0,26108,"Memphis, TN - Springfield, MO Total"
2,0,0,4258,"Memphis, TN - St. Johns, Antigua and Barbuda Total"
2,0,0,4150,"Memphis, TN - St. Kitts, Saint Kitts and Nevis Total"
64,10,0,16384,"Memphis, TN - St. Louis, MO Total"
2929,0,0,1912637,"Memphis, TN - St. Petersburg, FL Total"
12,0,0,11148,"Memphis, TN - Syracuse, NY Total"
34845,56344,0,22823475,"Memphis, TN - Tampa, FL Total"
290,0,0,162980,"Memphis, TN - Toledo, OH Total"
6,0,0,4872,"Memphis, TN - Toronto, Canada Total"
9,0,0,11016,"Memphis, TN - Tucson, AZ Total"
413,2167,0,141246,"Memphis, TN - Tulsa, OK Total"
515,0,0,44805,"Memphis, TN - Tupelo, MS Total"
57615,5756,0,43662550,"Memphis, TN - Washington, DC Total"
32,0,0,14496,"Memphis, TN - Wichita, KS Total"
10,0,0,6890,"Memphis, TN - Wilmington, NC Total"
405,0,0,125884,"Merced, CA - Las Vegas, NV Total"
1457,0,0,377363,"Merced, CA - Los Angeles, CA Total"
136,0,0,13464,"Merced, CA - Oakland, CA Total"
29,0,0,42137,"Merida, Mexico - Chicago, IL Total"
65,0,0,102505,"Merida, Mexico - Denver, CO Total"
26395,736743,0,18925215,"Merida, Mexico - Houston, TX Total"
3,0,0,5913,"Merida, Mexico - Los Angeles, CA Total"
12934,0,0,8820988,"Merida, Mexico - Miami, FL Total"
2,0,0,3304,"Merida, Mexico - New York, NY Total"
72,0,0,117936,"Merida, Mexico - Newark, NJ Total"
162,0,0,306828,"Merida, Mexico - Salt Lake City, UT Total"
2,0,0,1616,"Merida, Mexico - San Antonio, TX Total"
2,0,0,3754,"Merida, Mexico - San Diego, CA Total"
171,0,0,387828,"Merida, Mexico - San Francisco, CA Total"
19,0,0,27303,"Merida, Mexico - Washington, DC Total"
30,0,0,13680,"Meridian, MS - Columbia, SC Total"
15928,0,0,7725080,"Meridian, MS - Dallas/Fort Worth, TX Total"
8703,0,0,600507,"Meridian, MS - Hattiesburg/Laurel, MS Total"
24,0,0,4392,"Meridian, MS - Valparaiso, FL Total"
4,0,0,1540,"Mesa, AZ - Burbank, CA Total"
2865,12194,27437,45840,"Metlakatla, AK - Ketchikan, AK Total"
10,0,0,0,"Metlakatla, AK - Metlakatla, AK Total"
5,0,0,270,"Metlakatla, AK - Thorne Bay, AK Total"
7,0,0,15253,"Mexico City, Mexico - Albany, NY Total"
207323,1132654,269,275739590,"Mexico City, Mexico - Atlanta, GA Total"
180,0,0,134280,"Mexico City, Mexico - Austin, TX Total"
5,0,0,9535,"Mexico City, Mexico - Baltimore, MD Total"
4,0,0,4936,"Mexico City, Mexico - Birmingham, AL Total"
17153,18550,0,39040228,"Mexico City, Mexico - Boston, MA Total"
15,0,0,6855,"Mexico City, Mexico - Brownsville, TX Total"
31278,151941,0,48512178,"Mexico City, Mexico - Charlotte, NC Total"
249145,1305818,0,420005889,"Mexico City, Mexico - Chicago, IL Total"
181,0,0,329782,"Mexico City, Mexico - Cleveland, OH Total"
252023,464854,1050,235641505,"Mexico City, Mexico - Dallas/Fort Worth, TX Total"
31194,1562,0,45106524,"Mexico City, Mexico - Denver, CO Total"
38214,85913,0,69511266,"Mexico City, Mexico - Detroit, MI Total"
4,0,0,5872,"Mexico City, Mexico - Eagle, CO Total"
15,0,0,14475,"Mexico City, Mexico - El Paso, TX Total"
30148,0,0,38860772,"Mexico City, Mexico - Fort Lauderdale, FL Total"
1,0,0,1205,"Mexico City, Mexico - Fort Myers, FL Total"
7,0,0,13636,"Mexico City, Mexico - Harrisburg, PA Total"
364961,572824,1355,278367341,"Mexico City, Mexico - Houston, TX Total"
13,0,0,20683,"Mexico City, Mexico - Indianapolis, IN Total"
148,717,0,206016,"Mexico City, Mexico - Kansas City, MO Total"
195585,2959,0,294746595,"Mexico City, Mexico - Las Vegas, NV Total"
435051,5758616,0,675634203,"Mexico City, Mexico - Los Angeles, CA Total"
361366,4207144,739,461103016,"Mexico City, Mexico - Miami, FL Total"
127,0,0,221742,"Mexico City, Mexico - Milwaukee, WI Total"
381,0,0,680085,"Mexico City, Mexico - Minneapolis, MN Total"
5051,0,0,2358817,"Mexico City, Mexico - Mission/McAllen/Edinburg, TX Total"
319545,5194163,0,667849220,"Mexico City, Mexico - New York, NY Total"
